GBManhattanDistances FeatureIds
2 27
2 27
1 27
0 27
0 24
1 24
2 24
3 24
4 24
4 24
3 24
2 24
1 24
0 24
0 29
1 29
2 29
3 29
4 29
5 29
6 29
5 29
4 29
3 29
2 29
1 29
0 29
0 50
0 13
1 13
1 13
1 13
1 13
2 13
3 13
4 13
5 13
5 13
5 13
5 13
5 13
5 39
4 39
3 39
2 39
1 39
0 39
0 27
1 27
2 27
3 27
4 27
5 27
6 27
7 27
7 27
6 27
5 27
4 27
3 27
2 27
1 27
1 27
0 27
0 24
1 24
2 24
3 24
4 24
4 24
3 24
2 24
1 24
0 24
0 29
1 29
2 29
3 29
4 29
5 29
6 29
5 29
4 29
3 29
2 29
1 29
0 29
0 50
0 13
0 13
0 13
0 13
1 13
1 13
2 13
3 13
4 13
5 13
5 13
5 13
5 13
5 39
4 39
3 39
2 39
1 39
0 39
0 27
1 27
2 27
3 27
4 27
5 27
6 27
7 27
8 27
7 27
6 27
5 27
4 27
3 27
2 27
1 27
0 27
0 24
1 24
2 24
3 24
4 24
4 24
3 24
2 24
1 24
0 24
0 29
1 29
2 29
3 29
4 29
5 29
6 29
5 29
4 29
3 29
2 29
1 29
0 29
0 50
0 13
1 13
2 13
2 13
2 13
3 13
4 13
5 13
6 13
6 13
6 13
6 13
6 13
5 39
4 39
3 39
2 39
1 39
0 39
0 27
1 27
2 27
3 27
4 27
5 27
6 27
7 27
8 27
7 27
6 27
5 27
4 27
3 27
2 27
1 27
0 27
0 24
1 24
2 24
3 24
4 24
4 24
3 24
2 24
1 24
0 24
0 29
1 29
2 29
3 29
4 29
5 29
6 29
5 29
4 29
3 29
2 29
1 29
0 29
0 50
0 13
1 13
1 13
1 13
2 13
2 13
3 13
4 13
5 13
6 13
6 13
6 13
6 13
